state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Manipur;3;14;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;61.91509039;66.18617049;61.07446016;62.3909351;47.84763938;52.15236062;40.00515493;59.99484507;50.83707287;49.16292713;48.98757614;51.01242386
Manipur;3;14;2022-05-20T00:01:10;2022-05-20T00:01:10;language;66.43538409;71.42679914;63.92325678;67.44571231;51.61142792;48.38857208;46.22517293;53.77482707;56.15377113;43.84622887;54.87511836;45.12488164
Manipur;3;14;2022-05-20T00:01:10;2022-05-20T00:01:10;math;61.02526216;64.58466955;57.83064187;56.64093447;48.59023719;51.40976281;45.81447351;54.18552649;56.55246712;43.44753288;61.66668737;38.33331263
Manipur;5;51;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;48.79868235;51.19641059;49.49676089;52.9458407;66.69962383;33.30037617;60.1358811;39.8641189;68.8683815;31.1316185;61.27415426;38.72584574
Manipur;5;51;2022-05-20T00:01:11;2022-05-20T00:01:11;language;55.86518236;58.98898126;61.19413599;64.79731644;57.41149892;42.58850108;53.36956338;46.63043662;47.60598876;52.39401124;40.76590432;59.23409568
Manipur;5;51;2022-05-20T00:01:11;2022-05-20T00:01:11;math;42.97314414;45.3653036;43.54132769;45.02896118;76.8065031;23.1934969;71.3759171;28.6240829;78.83032379;21.16967621;74.15104816;25.84895184
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;language;40.65230536;44.19544219;62.7361145;69.53711998;85.2478997;14.7521003;82.62096877;17.37903123;48.12522826;51.87477174;32.21310736;67.78689264
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.35434482;33.61016013;38.29519757;43.67504846;86.66979717;13.33020283;79.66501749;20.33498251;69.94352383;30.05647617;56.48618998;43.51381002
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.79024958;35.33635445;44.85766751;50.35931343;87.85741445;12.14258555;82.97364488;17.02635512;60.49818569;39.50181431;45.1545604;54.8454396
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.95250167;36.17813365;41.6446981;44.21685953;90.21500325;9.784996751;83.81446875;16.18553125;78.6939363;21.3060637;73.20822599;26.79177401
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;38.90177;39.576214;56.857525;69.68809;45.366776;54.633224;43.398453;56.601547;20.374083;79.625916;4.6287174;95.371284
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;math;26.54818;27.151785;31.88305;36.41657;90.342415;9.657583;85.61844;14.38156;80.58603;19.413969;68.36262;31.637383
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;25.85711;28.043106;27.939993;34.71101;99.12398;0.87602454;99.43705;0.5629499;98.71737;1.2826346;91.16205;8.837954
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;31.502329;29.469576;38.99122;44.31989;97.083664;2.9163346;98.51826;1.481742;88.43097;11.56903;74.60274;25.397264
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.20317;33.65057;41.848175;52.571808;93.73034;6.269664;96.64994;3.3500597;78.07158;21.92842;49.76363;50.23637
